Molecule ChEMBL ID,Smiles,pIC50,BCUTs-1l,Xch-7d,BCUTd-1h,Xch-6d,BCUTc-1l,Xc-5d,SlogP_VSA2,BCUTi-1l,Xch-6dv,BCUTc-1h,BCUTse-1l,BCUTd-1l,Xc-3d,pIC50_binary
D0798,c1(cc(ncn1)N1C[C@@H]([C@H](C1)N1CCCCC1=O)[NH3+])N1Cc2c(CC1)noc2,7.921,1.187979630020947,0.8222555794106507,3.1846511716731816,0.6087108710533593,-0.4632347014652223,0.4980056452854308,64.19441704116807,11.01192725081353,0.2945013686895854,0.7087608493093301,2.488175448819425,0.977997113642022,1.7435700477669407,1
D0706,n1(cnc2c(c1=O)n(c(c2C#N)N1CC[NH2+]CCC1)CC#CC)Cc1nc2c(c(n1)C)cccc2,8.046,1.3206081641553218,1.006655692397591,3.340251634479555,0.4046012820064729,-0.4419526804465777,0.6171962971455277,50.26516048207464,10.927484752496117,0.1274266196023181,0.4932744928072022,2.412591258572236,0.9113313649548302,1.8988297715313625,1
D2106,c1(cc(c(cc1F)C[C@H](CC(=O)N1CCCN(CC1)C(=O)c1ccc(o1)C(=O)[O-])[NH3+])F)F,6.585,1.2345279542123604,0.5475675071952351,3.1988134772324863,0.1916383190435099,-0.6198936487261403,0.7614856834587245,59.80435066115408,10.953586775626022,0.0548540242053219,0.7043101010817016,2.436587715486978,0.9725075493347158,2.5906009325734183,0
D1055,c1(cc(c(cc1F)C[C@H](CC(=O)N1CCn2c(C1)c(nn2)C(F)F)[NH3+])F)F,7.647,1.2345281263400272,0.6578176054707001,3.244032821180648,0.3152352563430426,-0.4092677187946469,0.6620486278496696,38.38755653436361,10.953586850176183,0.1007213934817025,0.7042911235426145,2.43658775571693,0.97781055528594,2.3369830364861186,1
D2536,Oc1cc2c(cc(cc2[o+]c1c1cc(c(c(c1)OC)O)OC)O)O,5.851,1.3973738488358496,0.5148658174167564,3.250644504113291,0.1666666666666666,-0.5242894974385393,0.5209829429477049,34.64570466191789,10.934280504102402,0.0578040972758642,0.5808305826241479,2.4156360823286485,0.9872001171761596,1.891361938758296,0
D0596,c1(cc(c(cc1F)C[C@H](CC(=O)N1CCC[C@H]1CN(C(=O)C(C)(C)C)C)[NH3+])F)F,8.167,1.1841614779584242,0.4183293257739696,4.022132850866823,0.206930270632866,-0.4167887269100341,1.0666353536710973,53.83504537320223,10.953586750673535,0.1310266022288874,0.704286129476864,2.436587711616763,0.9772429212868884,3.4692946038447854,1
D1548,c1(c(c(c(c(n1)C)CC(=O)NC)c1ccc(cc1)C)C[NH3+])CC(C)C,7.161,1.254696571876623,0.2992209618373374,3.288467196078481,0.1286942544959847,-0.393439558370271,0.3105438244897732,17.938830232975903,10.936722244426791,0.0417532026371514,0.7100159790346907,2.4197973789391525,0.9775078642604088,1.9379107914693576,0
D2578,N1(C(=O)C[C@H](Cc2ccccc2)[NH3+])[C@H](C(=O)NCc2c(OCC(=O)NC3CC3)ccc(c2)Cl)CCC1,5.721,1.234744225449126,0.6502856271086416,3.1846376294647394,0.5073706813789884,-0.513701628964046,0.3313389786187641,53.89860977677437,10.953753433847448,0.2279121879461636,0.7043058937430134,2.4375790739444803,0.9772044168710378,2.3511770753485752,0
D0719,c1(c(c(c2c(n1)ccc(c2)CCCCC(=O)[O-])c1ccc(cc1)C)C[NH3+])CC(C)C,8.018,1.2546954537103896,0.4214438105605221,3.292481786084733,0.1967356362399619,-0.634306117941009,0.2823601613688128,10.95328380889906,10.921916003105618,0.0658094638533858,0.7100408039024658,2.4026133429494068,0.9726867342134824,2.19257249884149,1
D0125,N1(CC[NH+](CC1)[C@@H]1CN[C@@H](C1)C(=O)N1CCSC1)c1nc2c([nH]1)cccc2,9.097,0.6251104342413223,0.8898282851303347,3.197979107001758,0.5777210825314643,-0.4026272799648625,0.4424500897298752,83.75690859234791,10.338206537858827,0.3237061341872841,0.4176468394006745,2.436107339061712,0.9780841507127448,1.5257834230632088,1
D2450,c1c(ccc(c1)C(=O)Nc1ccc(cc1)C(=O)N1[C@@H](CCC1)C(=O)N)OC,6.056,1.2483274919077347,0.4967677404264656,3.193105474422951,0.3027494301546209,-0.5293576658304882,0.484281914238044,42.31784369524307,10.9542561541174,0.1468426484730832,0.4133605981154349,2.43718785128913,0.9725893667408556,1.775232834231829,0
D1955,N1(C(=O)C[NH2+]C(CC(=O)Nc2cc(c(cc2)C)C)(C)C)[C@H](C#N)CCC1,6.759,1.158572999530206,0.4317950458626712,4.018029892888805,0.2194160968212876,-0.4053019294519089,0.3309330932755814,41.38454808290994,10.94639802783236,0.1153433541337621,0.5119280946781724,2.4307020399371693,0.9113201878826532,2.70976227235446,0
D1893,c1(cc(c(cc1F)C[C@H](CCn1cc(nn1)c1ccccn1)[NH3+])F)F,6.845,1.232634129711108,0.4681390742277503,3.197598735536971,0.3089923432488318,-0.4006750408166584,0.3678511301977579,26.01968918919626,10.9535877384679,0.0768458961541945,0.7033436266308353,2.436589966898272,0.9925213168618108,1.699906061013292,0
D0217,O=C(N(C)C)c1cc(ccc1Cl)Cn1c(=O)cc([NH+]2CCC[C@@H]([NH3+])C2)n(CC#CC)c1=O,8.796,1.2033790197036178,0.4679444822873749,3.286499816100891,0.1967356362399619,-0.4184818051146979,0.7441993771547991,53.167986362112174,10.927485407957564,0.1218233512793083,0.7113967430125885,2.412602874889283,0.9771349592260606,2.393435034029344,1
D1811,C1[C@](C(=O)N2[C@H]1SC[C@H]2C#N)(N)CC1CCCCC1,6.928,0.6222456233463987,0.9302332944008668,4.02407059198187,0.5652919100782869,-0.4039375128919373,0.4857022603955159,33.51458196144882,10.338098047434444,0.4819636985449351,0.3927077662347351,2.523941574248203,0.9113415006831622,1.6178211141043122,0
D1068,c1(c(c(c(c(n1)C)CC(=O)Nc1c(csc1)C(=O)OC)c1ccc(cc1)C)C[NH3+])CC(C)C,7.638,0.6152601294422808,0.5115999108787211,3.2888459545268014,0.2800689695732952,-0.4962262975862832,0.474810251098688,23.970261079528097,10.31163355792062,0.1438152752531172,0.7100673539780948,2.4197967156882862,0.9771493283523424,2.4763624820194945,1
D0112,O=S(=O)(c1ccc(c2cnc3c(n(Cc4c(C#N)ccc(c4)F)c(N4CCC[C@H](C4)[NH3+])nc23)O)cc1)C,9.143,0.2964112297336639,0.8635048384294651,4.0428954280187295,0.4592214624283836,-0.4194200833173415,0.976230305643851,53.44650389333993,10.309665193587286,0.1755923793789382,0.7053854945770144,2.429494484685254,0.9113101355180512,3.627243814107784,1
D0899,N1(C(=O)CN[C@@H]2[C@@H]3C[C@H](C2)CC3)[C@H](C#N)CCC1,7.824,1.1803565855590112,0.8730625515643425,3.159492487194209,0.5749149571305296,-0.4076553394128199,0.2475997599422481,35.980283930323054,11.060811536584843,0.4948984756592385,0.3836582815431458,2.5304323851387047,0.91134654717356,1.0759091691154017,1
D2963,N1(C(=O)[C@H]([NH3+])[C@H](CC)C)C[C@H](CC1)O,4.032,1.1909525726445696,0.1753664735538736,3.1777831975141324,0.1858925119417351,-0.4018556231237644,0.343418919464003,41.1489368837641,11.060059328683042,0.0864683755051501,0.7174234060159486,2.5396503058070783,0.9778654331996818,1.075944241116746,0
D1672,c1(cc(c(c(c1)F)C[C@H](CC(=O)N1CC[NH+]2C(=NN=C2C(F)(F)F)C1)[NH3+])F)F,7.06,1.2087820316921278,0.6805180232691338,4.02219637586448,0.3077922232199558,-0.3976821148621965,0.780008514697353,54.33073759604568,10.953548484001104,0.1217354655682241,0.7043659182965396,2.4364494600879407,0.9777699414117348,3.373832444667612,0
D0461,C(=O)(N1[C@H](C#N)CCC1)[C@H]1[NH2+]C[C@H](C1)NCc1ccccc1,8.337,1.219492436472867,0.5253029105656462,3.179511303606841,0.4048115027705867,-0.4052225449773342,0.2428338467407534,42.02212475947101,10.955270081920627,0.2412132380702648,0.500486070108506,2.440718086954292,0.9113452930099668,1.070114477015026,1
D2081,N1(C(=O)[C@H]2[NH2+]CC2)[C@H](B(O)O)CCC1,6.602,1.203146362359596,0.4381291796061354,3.188631461041574,0.3219752754296894,-0.4045133965388342,0.3664307840402862,53.04607318339726,8.290109853963898,0.1856583872536673,0.5340686060937473,2.237146839415453,0.9779625647320128,0.964615616705784,0
D1832,N1(C(=O)C[C@@H]([C@H](C1)CN)c1c(ccc(c1)F)F)c1ccc2n(n1)c(nn2)C,6.914,1.174130110946194,0.7326272300684256,3.2423686903191955,0.4239461273964018,-0.4073157465313447,0.5483548353822999,38.80813585969539,10.9525344345772,0.1232613517702535,0.4101224466120598,2.4364025049509848,0.9778781077221306,2.040112969733178,0
D2146,n1(c(=O)n(c2c(c1=O)n(c(n2)OC[C@H]1[NH2+]CCC1)CC=C(C)C)C)CC(=O)c1ccccc1,6.538,1.2194488992475003,0.7314075357247214,3.3384182322141447,0.4429941357053826,-0.4885759779253348,0.6875777556836232,43.66200161025967,10.954065057215306,0.1982013042497041,0.5165984611252694,2.439035524759514,0.97714057277315,2.2781177001892434,0
D1414,O=S(=O)([C@H]1CN(C(=O)Cc2c(c(c(nc2C)CC(C)C)C[NH3+])c2ccc(cc2)C)CC1)C,7.276,0.2941010414861642,0.6261722521824089,4.042758645793645,0.2556612013388409,-0.4117776238098071,0.8614076565797506,48.80408499079686,10.30996622111696,0.1992001479709048,0.710054721943901,2.419796651783204,0.9680787807139584,3.561967555018572,1
D1601,N1(C(=O)C[C@@H]([NH3+])Cc2cc(c(cc2)F)F)[C@H](C(=O)NCc2ccc(C(=O)[O-])cc2)CCC1,7.125,1.2347312333563358,0.5628248918705822,3.183189974379541,0.2874574785652648,-0.6265814953642429,0.5813389786187642,41.31201254171384,10.949762623962528,0.1431211319115398,0.7042826910197068,2.434688606644732,0.9725322055981376,2.4118979936166483,0
D1131,c1(cc(c(cc1F)C[C@H](CC(=O)N1CCC[C@H]1C[N-]S(=O)(=O)C)[NH3+])F)F,7.569,0.3006684500094978,0.4291423684403797,4.038002340716926,0.206930270632866,-0.5937436811490576,0.4487842234733394,50.65385009816339,10.318107374440618,0.1310266022288874,0.7042675668398267,2.436587769591169,0.9681372658303354,3.261560444777986,1
D0227,c1c(c(cc(c1F)F)[C@H]1CC[C@@H](C[C@@H]1N)N1Cc2c(C1)n1c(nc2)nc(n1)C1CC1)F,8.77,1.1766437457171122,1.3820362266003512,3.267793366273202,0.7568735753865525,-0.4096561955796725,0.7729772976622741,36.56562813295747,10.952377461677504,0.3169583667560561,0.434367961154454,2.435441076147629,0.9925213548517754,2.4871400955338805,1
D0363,C1CCN([C@@H]1C#N)C(=O)[C@@H]1C[N@@H+](C[C@@H]1N)Cc1ccc(cc1)c1n(ncc1)C,8.481,1.1884265592791117,0.7998703896578672,3.2075835802866743,0.6404225425168493,-0.4383277612205412,0.4856676934815067,52.30552507968185,10.947461662686564,0.340774330427307,0.4358364419315986,2.431866968391861,0.9113344520734932,1.8136845247819664,1
D0020,C(=O)(N1[C@H](C#N)CCC1)[C@H]1[NH2+]C[C@H](C1)Nc1ccc(C#N)cc1,9.721,1.2195095429069482,0.5601722144482906,3.1796041130768544,0.3860827634879543,-0.4052220345867976,0.2428338467407534,42.02212475947101,10.954305730867455,0.2369160008930634,0.5025188339792883,2.4345195535471578,0.9108671410391282,1.2742386222469575,1
D2885,S(=O)(=O)(Nc1cc(NC(=O)CN2C[C@@H](N(C(=O)C[C@H](Cc3cc(c(cc3)F)F)[NH3+])CC2)Cc2ccccc2)ccc1)C,4.444,0.299250769925276,0.5097239546977412,4.038039593465612,0.3214781694372534,-0.410369662259298,0.3309330932755814,74.55045237019053,10.318100484964477,0.1247338829953777,0.7043458362162347,2.437833655497235,0.96804415282458,4.168487378470273,0
D0650,[N+](=O)(c1cnc(NCCNCC(=O)N2[C@H](C#N)CCC2)cc1)[O-],8.097,1.2607387526024056,0.3546378474735959,3.159665523319834,0.2347080484106438,-0.4076575880813212,0.3309330932755814,52.93524548276512,10.998126987747716,0.1128036670631244,0.4836452590453779,2.469332945550733,0.9113332437987688,1.2425758357820686,1
D0765,N1(C(=O)[C@@H]([NH3+])CC)[C@H](B(O)O)CCC1,7.959,1.203265010694122,0.2826915653637701,3.188258087660562,0.1360827634879543,-0.4045480320342701,0.4062885026633028,46.50131677748469,8.290109848189335,0.0983481741282368,0.7169630282457863,2.2371467290693614,0.9778380060296288,1.0336512104346331,1
D1622,c1c(n(c2n(c1=O)ncc2)Cc1c(cccc1)C#N)[NH+]1CC[NH2+]CC1,7.097,1.2214553287003724,0.5873856481089256,3.288294342185666,0.3668390905999048,-0.4238896719259127,0.4142664266089148,40.36020497335832,10.948797591806144,0.1758473936401494,0.5253154038226576,2.430371796251257,0.9113407125596824,1.2800333143473333,0
D2089,N1(C(=O)C[NH2+]C(CC(=O)NCCc2ccc(cc2)C)(C)C)[C@H](C#N)CCC1,6.599,1.1585728416307253,0.3898586583744604,4.018029655680452,0.2347080484106438,-0.4053019503662901,0.1642664266089148,47.92930448882251,10.948389413442348,0.1190648706953054,0.5119077925258018,2.43406354386225,0.9113240304804726,2.5270328861582416,0
D2648,N1(CCCC1)C(=O)[C@H](C(C)C)[NH3+],5.523,1.199946585705325,0.1314458557658021,3.1771351180033043,0.0833333333333333,-0.4048343981077407,0.399786245705924,29.938443101175096,11.06474498568662,0.0559016994374947,0.7173839961223258,2.542941638752051,0.9778787901624056,0.8849001794597504,0
D2630,c1c(c(=O)c2c(n1C1CC1)nc(c(c2)F)N1C/C(=N\OC)/[C@@H](C1)CN)C(=O)[O-],5.569,1.2313158752523308,0.9830359111915308,3.295677783563771,0.552234496549204,-0.6255798203920977,0.7199698565489681,47.97613521847637,10.952020256365014,0.2747387562829048,0.4648644330050606,2.421756931586451,0.972671705287244,2.1085661675651632,0
D1588,CC(C)(COc1nc2n(c(=O)n(c(=O)c2n1CC=C(C)C)CC(=O)c1ccccc1)C)C[NH3+],7.137,1.1610388084864385,0.6592387520760181,4.018018735648511,0.3409320630894168,-0.494643030296621,0.6875777556836233,37.62016078111171,10.95406504251144,0.0961392316337384,0.7042611521162653,2.439035516095337,0.9771394666050904,3.28110033614386,0
D1030,C(=O)(N1CSCC1)[C@H]([C@H]1CC[C@H](NC(=O)c2cc3c(cc2)cccc3)CC1)[NH3+],7.678,0.6251104375601279,0.4918438284257648,3.194221848593596,0.3180413817439771,-0.3955822377699245,0.5047456643720777,46.972349250242125,10.33820567146464,0.2319919559825309,0.717541278887255,2.3998684291074417,0.9772542509465738,1.6580599184205314,1
D0910,N(C(=O)[C@@H]1C[C@@H]([C@@H]([NH2+]1)C)C(=O)N1CCCC1)(CC#N)CC,7.796,1.18420781742746,0.449893122852962,3.1820526195652974,0.2906694893093821,-0.4127264278749754,0.4634675995915891,59.87688620235018,11.059980302974036,0.24835178916737,0.4969707997854334,2.5391467790225764,0.9110201946749168,1.2566852033432208,1
D1015,COc1cc(OC)cc(c1)N1CCN(CC[NH2+]CC(=O)N2CCC[C@H]2C#N)C1=O,7.69,1.2607283539146872,0.6726691048028645,3.185650898510237,0.439238078985758,-0.5293528448580638,0.4071002733496682,81.26808805056902,10.959580498609908,0.1961111077162826,0.5170258218401272,2.4417391184333868,0.9113291163357312,1.6085661675651628,1
D3056,C(=O)(N1CCCCC1)[C@@H]([NH3+])CCNC(=[NH2+])N,3.264,1.2459776274558532,0.0589255650988789,3.160730805787365,0.1020620726159657,-0.4052788581405315,0.2323078083528919,42.4427540758315,11.086798854308867,0.0790569415042094,0.7174376549548775,2.560555282692586,0.9727065203282907,1.0030673072559209,0
D2138,c1cc(c(cc1F)C[C@H]([C@H]1CC[C@H](CC1)N1CC[NH+]2C(=NN=C2C(F)(F)F)C1)[NH3+])F,6.553,1.1734275667841596,0.7549879773219087,4.022198376586776,0.4036113827417108,-0.3515392134550764,0.788742888498569,54.46539869584213,10.953819118066054,0.2082917267844585,0.7036284054208669,2.4376431997306933,0.9888139588498328,3.213372286189329,0
D0770,CC(C)(CNC(=O)c1c(n2c(nc1)cc(n2)c1ccccc1)C)[NH2+]CC(=O)N1CCC[C@H]1C#N,7.959,1.159490752132991,0.7976762638451603,4.018022518534801,0.48814483610392,-0.4304828859640393,0.5690010268148402,62.52736271168639,10.951979207495809,0.1795733225490868,0.5129646613513049,2.436129095086284,0.911322599347714,2.9458763488379835,1
D3041,C([C@H](C)[C@H]([NH3+])C(=O)N1CCCCCC1)C,3.427,1.1909529737663147,0.0721687836487032,3.177572713395232,0.0,-0.4051606154268021,0.343418919464003,29.938443101175096,11.060058081412592,0.0,0.7174240380210267,2.539583923054263,0.9778940867422709,0.7872691065219329,0
D2699,[NH3+][C@H](C(=O)N1CCCC1)[C@@H](C)CC,5.398,1.190953947756438,0.1314458557658021,3.1775646583073573,0.0833333333333333,-0.4048344712823894,0.343418919464003,29.938443101175096,11.060059353342446,0.0559016994374947,0.7174164646782559,2.539651880625932,0.9778949291215948,0.787269106521933,0
D1127,n1(S(=O)(=O)C2CCCC2)nc2c(c1)CN(C2)[C@@H]1C[C@@H]([C@@H](c2c(ccc(c2)F)F)O[C@@H]1C(F)(F)F)[NH3+],7.569,0.2952498631149111,1.1041843054292833,4.048597908634063,0.571599325912169,-0.3920569322056863,1.42305474131663,52.11738231254127,10.32007045109479,0.3986378620103544,0.7075035097549277,2.437420009173283,0.971379108659098,4.351563216949676,1
D0764,n1c(n(c(=O)c2c1ccn2Cc1ccc2c(n1)cc(cc2)Cl)CC#CC)N1CCC[C@H](C1)[NH3+],7.959,1.2331232362914082,0.8948170140393062,3.30782188070996,0.4564153370274489,-0.4473252936406915,0.4607588317857742,38.23350997845024,10.92748518680921,0.1813927637794243,0.7053646875022537,2.4125812934243647,0.9778159856188968,2.190534475571786,1
D0570,[C@H]1(C[C@@H]([C@@H]([NH2+]1)C)C(=O)N1CCSCC1)C(=O)N1[C@@H](CCC1)C#N,8.208,0.6250442391901269,0.6161437797617375,3.186884722570177,0.460772943669325,-0.4112649772688,0.5138513566024674,70.87967783907915,10.338119550798757,0.4206678220236944,0.4971145702852863,2.530255815540313,0.9113351877544436,1.392767966831175,1
D2883,C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1C(=O)C)C)OC(=O)C,4.449,1.0984250030711895,0.9728798549678134,4.0307926521221535,0.3936345532609665,-0.4943061478991902,1.0568588586402117,17.856516622065094,10.975136239212194,0.2972399547994139,0.4237344179057077,2.460695319547064,0.9714970866074192,2.965211665064338,0
D0790,c1(ccc(c(c1)Cl)c1noc(n1)[C@@H]([C@@H](C(=C1CCCC1)F)N)CC1CC1)S(=O)(=O)C,7.921,0.2964123424522599,0.7297016602511363,4.042886554301085,0.4235402420532191,-0.4396862867010488,0.9512240863529988,30.856048775060955,10.309667150952194,0.2355145283404629,0.4268606610008685,2.43391485079561,0.9683853156640938,3.107255083144952,1
D0922,[NH2+]1[C@@H](C[C@@H](C1)N(Cc1ccc(cc1)C#N)CC(=O)[O-])C(=O)N1CCSC1,7.775,0.6251117411350269,0.4921308327043135,3.1627993757710025,0.3027494301546209,-0.6313312774776982,0.2757834230632086,65.02389735151809,10.338207136842554,0.2362325542013151,0.5005516072243406,2.431714254785932,0.9113258434911352,1.6756133373242683,1
D1204,N1(CC[NH+](CC1)[C@@H]1CN[C@@H](C1)C(=O)N1CC[C@@H](C1)F)c1ncccn1,7.509,1.167293261521658,0.5733509302584436,3.1633003088490885,0.5073706813789886,-0.4081896115721669,0.3591167563965419,84.84369839729064,11.045249760567424,0.2537207449347948,0.4146113460910365,2.5099321698566444,0.978040470572862,1.4811252243246882,1
D1579,c1cc(c(cc1F)C[C@H](C1CC[NH+](CC1)c1cnc(nc1)O)[NH3+])F,7.143,1.173128683505171,0.4118661865511629,3.1801997137305715,0.2347080484106438,-0.3297639853594599,0.3190355937288491,34.20583807770823,10.95382097420579,0.1240562612162343,0.7036218948354495,2.4376445567018585,0.9929371102081233,1.7154214566473245,0
D1767,N(C(=O)c1cnc(n1CC#CC)N1C[C@H](CCC1)[NH3+])Cc1c2c(ccc1)cccc2,6.971,1.2331237529933572,0.7149831538671563,3.254485517711979,0.4138605412657321,-0.4258325213180193,0.4114603012079803,34.58961153906318,10.913336966388885,0.1641398771710943,0.7053337430125712,2.3989402396244937,0.9779310331136764,1.5687084489421463,0
D1741,C1[C@H](c2nc(nc(c2)OC)OC)CC[C@@H](C1)[C@@H]([C@@H](C(=O)N1CC(CC1)(F)F)[NH3+])C(=O)N(C)C,7.0,1.1555153807774463,0.5445932585803858,4.018041771810834,0.4144244254081209,-0.5120848677296402,0.6669751944147297,84.95095781927552,11.01844280399795,0.1970569912818983,0.7189920861931467,2.4890462661913766,0.9772436667524026,3.3038164519511475,0
D0097,O=S(=O)(CCC)n1ncc2c1CN([C@@H]1C[C@H]([NH3+])[C@@H](c3cc(F)ccc3F)OC1)C2,9.155,0.2966373320312085,0.9513262009697228,4.043935779553655,0.4994305422634658,-0.4013844774184099,0.7320106796596347,46.94691494862702,10.320175760698586,0.2290698618246577,0.70744387211831,2.4374231198052008,0.9714963631342636,2.836655891699415,1
D0448,C1[NH+]2C(=NN=C2C(F)(F)F)[C@@H](N(C1)C(=O)C[C@H]([NH3+])Cc1cc(c(cc1F)F)F)C,8.367,1.2075624031385006,0.7461025112201151,4.0221983673387935,0.2828205708431126,-0.3975414099362146,0.9950991505743376,53.82782201928106,10.953586833070233,0.1096139708779302,0.7043546020144368,2.4365877576840576,0.9777546669069648,3.482725757019477,1
D0019,[NH3+][C@@H](CC(=O)N1CC[NH+]2C(=NN=C2C(F)(F)F)[C@H]1Cc1ccc(F)cc1)Cc1cc(F)c(F)cc1F,9.745,1.2067618418333022,0.8558177186730549,4.0222071245887445,0.366153904176446,-0.3969901638551218,0.9490754214217716,53.827822019281065,10.953586689847024,0.137391748655708,0.7043964755400898,2.4365877008718004,0.9777508615708626,3.919157710604301,1
D1563,c1(cc(c(cc1F)C[C@H](CC(=O)N1[C@@H](C[C@H]2[C@@H]1CCCC2)COC(=O)C1CCC1)[NH3+])F)F,7.155,1.174419315024007,0.8646106040742302,3.204242236436594,0.5521009402492982,-0.4932782395827164,0.6498942056562053,41.50879920011063,10.953586749004543,0.3470284758460898,0.7043048523922658,2.4365877066594708,0.9772379192912298,2.381046977838124,0
D1853,c1cc(c(cc1F)C[C@H](C1CCN(CC1)S(=O)(=O)C)[NH3+])F,6.886,0.2979065184348047,0.2739744750195587,4.042741486060022,0.1513747150773104,-0.3854685099765249,0.6687149622877352,38.11013580010969,10.318106018036165,0.0886059836530246,0.703544268122245,2.4376446561257974,0.968395449232151,2.603775959801024,0
D2197,C1[C@@]2(C[C@@]3(C[C@H]1C[C@H](C2)C3)[NH2+]CC(=O)N1[C@@H](CCC1)C(=O)c1oc(nn1)C)O,6.47,1.11037490023979,1.1794586185824596,4.025784121619329,0.5418884782434131,-0.4853821953546733,0.3265730654172694,62.16555512234984,11.015969128946042,0.3418189175160411,0.5118141139217535,2.499278433363084,0.9772602325725396,3.197791445309826,0
D2816,[C@H]1(CCCN1C(=O)CN[C@@H]1C(=O)[C@]2(CC[C@@H]1C2(C)C)C)C#N,4.802,1.08710959912423,1.8770235942786453,4.117857004615874,0.7938390841350633,-0.4076519204412872,1.688050897117212,41.76352887668799,11.02175869680046,0.6489804128895289,0.3861543608755671,2.505825375959005,0.9113261234133232,2.413703000534082,0
D2829,c1c(n(c2n(c1=O)ncc2)Cc1ccc(cc1)[N+](=O)[O-])[NH+]1CC[NH2+]CC1,4.764,1.2214560154755767,0.5765726054425154,3.288169169555065,0.3668390905999048,-0.4239154522919801,0.4975997599422481,45.28351602217598,10.954867476517782,0.1758473936401494,0.5257135862254829,2.4385119886931044,0.972769292069432,1.6508241262459316,0
D1778,S(=O)(=O)(c1ccc(S(=O)(=O)[N-][C@@H]2C[C@@H]([C@@H](C(=O)N3CCCC3)[NH3+])CC2)cc1)N(C)C,6.959,0.2974298189078667,0.4118834700081674,4.049048180705772,0.3180413817439771,-0.5882419494370357,1.5850356152625436,71.21643785563154,10.319098366731565,0.1998333813917185,0.717531770714084,2.439153881268755,0.9700262637540252,3.460868345389549,0
D1040,[NH2+](CC(=O)N1[C@@H](C[C@@H](C1)F)C#N)C(c1ccccn1)(C)C,7.658,1.1666395698325,0.3767923310388869,4.0230482641883984,0.3218840547804361,-0.4044093496596142,0.5127281391382528,41.0940970176326,10.9925287924106,0.1275526074909412,0.5149893702352872,2.466294204681532,0.9113309670729404,2.021941208094306,1
D2543,c1cc2c(cc1N1CC[C@H]([C@H](C1)CCCC)N)cccc2,5.824,1.1796077104182876,0.4087974993709801,3.192761676658408,0.2194160968212876,-0.4361878064774211,0.2845177968644246,19.13135364097311,10.916037969300914,0.1045386666634851,0.3589215826147165,2.401129007272292,0.9878195556536012,1.0690355937288492,0
D1387,c1(cc(c(cc1F)C[C@H](CC(=O)N1CCN(CC1)C(=O)c1sc2c(c1)cccc2)[NH3+])F)F,7.296,0.6046862990282361,0.7305621097350611,3.205474636213115,0.4138605412657321,-0.4124590447000683,0.6781523501253912,53.83504537320223,10.310810171448132,0.2448673575512361,0.7043144949373019,2.4226911708419454,0.9772628356215782,2.423934265906752,1
D2736,c1cc(ccc1N1CC[C@H]([C@H](C1)CCCC)N)Oc1ccccc1,5.201,1.179607724650088,0.3346444854224162,3.1343766439078067,0.2534367876932762,-0.4947816281181691,0.2011844635310912,19.13135364097311,10.95976925208893,0.1125574204022299,0.3760728320758154,2.44248737913006,0.9878182090010564,1.1439505508593788,0
D1987,c1(ccc2c(c1)OC[C@@H](O2)C(=O)[O-])CNC(=O)[C@H]1N(CCS1)C(=O)C[C@@H](Cc1cc(c(cc1F)F)F)[NH3+],6.717,0.6223020669839703,0.7573882173796608,3.200847154583892,0.3277210825314642,-0.6256019941023278,0.7825234421498555,59.10774648454262,10.338094430723476,0.220013822993981,0.7043417378396871,2.436587653527772,0.972504562673643,2.9434761087802315,0
D1269,c1(cc(c(cc1F)C[C@H](CC(=O)N1CCn2c(C1)c(nn2)c1ccccc1)[NH3+])F)F,7.426,1.2345284108565686,0.6841994795903066,3.245971199739527,0.4172973289590084,-0.4092723170058898,0.5940072461056924,38.38755653436361,10.952580382090568,0.1310668038368226,0.704300720700885,2.436584874166161,0.9778955169215126,2.170316369819452,1
D1039,[C@@H](C(=O)N1[C@H](C[C@H](C1)F)C#N)(C(c1ccc(cc1)F)c1ccc(cc1)F)N,7.658,1.1959116597700183,0.5814443111515682,3.211434753159484,0.386488648831137,-0.4061229617909317,0.4329810540079963,35.60720291992077,10.946128914699052,0.158262963296499,0.400075264994772,2.431026741599622,0.911325675008992,1.9981194578432544,1
D2557,c1(cc(c(cc1F)C[C@H](CC(=O)N1N=CC[C@H]1C(=O)NCc1ccccc1)[NH3+])F)F,5.796,1.234489449440703,0.5497106788001005,3.198763965918293,0.2937003916594756,-0.3784244097513904,0.5325234421498555,35.12155422048878,10.953586747011068,0.1000488003674157,0.7043155757613933,2.4365877847474144,0.9772353720385748,2.110142775446899,0
D2596,c1(cc(c(cc1F)C[C@H](CC(=O)N1N=CC[C@@H]1C(=O)Nc1ccc(cc1)O[C@@H](C(=O)[O-])C(C)C)[NH3+])F)F,5.658,1.2053208666852917,0.5953930253491551,3.1997384212511,0.2749716523768432,-0.6261358944648958,0.8046889691257642,47.19482589618893,10.953586740561756,0.0957515631902142,0.7043493586916364,2.436587744667841,0.9724432761261348,3.117016350833452,0
D1180,C([C@H](CC(=O)N1CCC[C@H]1C[N-]S(=O)(=O)C1CC1)[NH3+])c1cccc(c1)Cl,7.523,0.2980245809042555,0.6535171967200449,4.043675413926726,0.655338544588685,-0.5929216039224959,0.5127281391382528,49.64801894463416,10.320105410798698,0.4168098145859346,0.7042399542104167,2.438340339962053,0.9714287175750324,2.51474048792105,1
